ItemID,Sentiment,SentimentSource,SentimentText
2799,1,Sentiment140, I LOVE LOVE LOVE MY BFF JAZZMIN MARIE EVANS! THE CONVO WE JUS HAD! WHEW WE SHLD HV A TLK SHOW LMAO
2800,1,Sentiment140,"- mac &amp; cheese and a movie, what an awesome combo! "
2801,0,Sentiment140," Makes me a little weepy, this one. ♫ http://blip.fm/~8je1h"
2802,1,Sentiment140, makes my heart smile real big. ♫ http://blip.fm/~7qnjr
2803,1,Sentiment140, making dinner today and then going to work. Hopefully tonight will be as good as yesterday 
2804,0,Sentiment140, Mammoth cave here I come 
2805,1,Sentiment140, Man looking at my cousins only remind me how old I've gotten lol
2806,0,Sentiment140," Man, I hate cleaning T^T"
2807,1,Sentiment140, Managing IT people is like herding cats
2808,0,Sentiment140, may just said i'm the more boring person ever.
2809,0,Sentiment140, mayfield psychiatric hospital.
2810,0,Sentiment140,- me and my mom's cars were broken into.  I feel violated.
2811,0,Sentiment140, me has finished my hot chocolate now but my lappy is burnung my leg and am too warm. Xxx
2812,0,Sentiment140, Me is bored. Someone IM me or somethin! AAHH.
2813,0,Sentiment140, me Perdi EL conCierto de the kooks  I fEll so baD
2814,1,Sentiment140,--- Meagan Good Fansite ; FOLLOW US! 
2815,1,Sentiment140, meebo is awesome 
2816,0,Sentiment140," meeting fell through until next week, im thinking yoga and soup will cheer me up !"
2817,0,Sentiment140, mega downpour... its go 45 mins to stop.... or no coaster for me.
2818,1,Sentiment140,"- Meh.... eating grapes and watching 7 Pounds. Had fun today playin' mini golf with Richie, Reva, and Thomas. "
2819,1,Sentiment140, Merisha got a scholarship!!!!
2820,0,Sentiment140, MIA my sinful hat.
2821,1,Sentiment140, Michael Sheen ---&gt;http://bit.ly/7DCrg  ( beautiful man^^)
2822,0,Sentiment140, miley didn't win best actress or whatever
2823,0,Sentiment140, mish is trying to get me into manga D
2824,0,Sentiment140,- miss him so much . wish i had more time to spend wit him 
2825,1,Sentiment140, miss you
2826,0,Sentiment140, Miss You Nath. xx
2827,0,Sentiment140, missing all time low...
2828,0,Sentiment140, missing the Evelyn....she is out having a good time....good for her! good night good folks....
2829,0,Sentiment140, mm alright
2830,1,Sentiment140,- Mmph. Gonna read for like half an hour.. prob 4 or so actually - xD - and go to bed. Night 
2831,0,Sentiment140, modern history homework... siiigh
2832,0,Sentiment140, mon morn and i hav the biggest headache everrrrrr!  Roll on 3wks already!! x
2833,0,Sentiment140,#NAME?
2834,1,Sentiment140, More Star Wars humor: http://bit.ly/4fuAN
2835,1,Sentiment140, Morning. Media Exam. x
2836,0,Sentiment140, MOT didnt go v.well
2837,1,Sentiment140, moving crap into the house now..well..i would be if ALL the traffic lights werent out...scary driving.
2838,0,Sentiment140, must try to raise some funds to get better computer present one like me worn out. also need a publisher/literary agent?
2839,0,Sentiment140,#NAME?
2840,1,Sentiment140, my adopt-a-puppy http://yfrog.com/9wddej
2841,1,Sentiment140," My advice is not to inquire why or whither, but just enjoy your ice cream while it's on your plate. ~ Thornton Wilder"
2842,0,Sentiment140, my arm burns
2843,0,Sentiment140, my back is killing me! my damn chest needs to be reduced asap! ugh! 
2844,0,Sentiment140, my back really hurts
2845,0,Sentiment140, My boyfriend is gay.
2846,0,Sentiment140,"- my boys are rowdy now that 'dad' is home! we've been having lots of fun &amp; making lots of noise!!  but, now, jammie time is upon us... "
2847,0,Sentiment140, my bro isnt here yet!!!! what to do????
2848,0,Sentiment140, my brother left me for the day now I am here by myself
2849,0,Sentiment140, my coffee went cold
2850,0,Sentiment140, I just realized that #wordcamp Dallas is happening the exact same weekend that apollocon.org is. Drat!
2851,0,Sentiment140, i just received my G8 viola exam.. and its... well... .. disappointing.. :\..
2852,0,Sentiment140, i just recieved a text from the bf saying &quot;Whats ups babys&quot; haha JERK! quit making fun of me.
2853,0,Sentiment140, i just saw a bunny outside and i thought it was my cat. I hate this.
2854,0,Sentiment140," I just saw a huge spider crawling on my wall, then it went behind my bed!!"
2855,0,Sentiment140, I just saw a squished kitty outside my gate....I feel sad...
2856,1,Sentiment140, I just saw the hottest thing ever
2857,0,Sentiment140, i just wanna cry... I have so much work 2 do 
2858,0,Sentiment140, I just wanna sleep!! My eyes hurt.. My nose keep cloggin up.. I'm getting a headache n 1 of my nostrils &amp; my throat is dry.. :***-(
2859,1,Sentiment140, I just watched my son be promoted to a red belt @ Karate class. Cute and exciting!
2860,0,Sentiment140," i just went to take a sip of my tea, and lifted the wrong cup. mmmm cold tea!"
2861,0,Sentiment140, I kinda miss my dad... This is lame with no one to feed me lil pieces of cheese. LonelyCheeseBunny.com
2862,0,Sentiment140, i kinda wanna go back out. womp womp
2863,0,Sentiment140, i knew it you hated me all along &lt;/3
2864,1,Sentiment140," i know i'm a syllable whore, sorry but i did it on purpose....."
2865,0,Sentiment140, i know longer feel the same for you &lt;/3
2866,0,Sentiment140, i laid down for a little bit and fell asleep. So much for the movies......
2867,0,Sentiment140, I left my phone @lser101loser house
2868,0,Sentiment140, i left my yearbook at home!
2869,1,Sentiment140," i like how you can change the colour of stuffs on bebo  &amp; how you can do the underline, italics &amp; bold thingys  haha"
2870,1,Sentiment140, I like it when things work like they should. I was expecting this upgrade to break something bigtime.
2871,0,Sentiment140, i like katie wirth without brendon tooo
2872,0,Sentiment140, I like to eat out a lil too much....I guess I just like being served after a crazy day @ work..I need a frequent diner card..lol eeeek!
2873,1,Sentiment140, I like you so much better when you're naked.
2874,1,Sentiment140,- i loove the songs of david archuleta .. 
2875,1,Sentiment140," I love getting off work , and smelling the scent after it rains! the best &lt;333"
2876,0,Sentiment140, I love it tho lol ? http://blip.fm/~78nrn
2877,1,Sentiment140," i love my fly with me friends, @guyjbfanforlife and @taylavision_"
2878,1,Sentiment140, i love singing along with my baby  ....our favorite song is the best !!! ... and sex was delicious &lt;3 hahaha
2879,1,Sentiment140," I love you, daddy."
2880,1,Sentiment140, i love you. *you know who you are*
2881,1,Sentiment140, i love you. Jef ivey is a bastard. Save me!
2882,0,Sentiment140, I maybe in for tonight on my last real weekend home  mad I can't turn off this location shit on ubber twitter
2883,1,Sentiment140, I meant I 've been thinking what is there to say to such a great nation... only that they remain united as they were before 1947.
2884,1,Sentiment140, i might get in trouble for this. but Abby doesn't count....
2885,0,Sentiment140," I miss @nevamk, too. Let's play."
2886,0,Sentiment140, i miss @pppamp
2887,0,Sentiment140, I miss all my babies back home. Someone cuddle me via esp!
2888,0,Sentiment140, I MISS BRO CECI  RIP BAD THINGS KEEP HAPPENING TO ME 
2889,0,Sentiment140,#NAME?
2890,0,Sentiment140, i miss my edward.
2891,0,Sentiment140, I miss my iPhone
2892,0,Sentiment140, I miss my iPhone  I wish it was friday so much!!
2893,0,Sentiment140, My cornflowers have all drooped! I hope they survive!
2894,1,Sentiment140,#NAME?
2895,0,Sentiment140, my ear buds for my ipod broke!! the left one doesnt work and the end of the wire thingy is comming out
2896,0,Sentiment140, my ear just started bleeding
2897,0,Sentiment140," my earring is infected and hurts so, so bad."
2898,0,Sentiment140, My entire family forgot my birthday this year!
2899,0,Sentiment140, My family is traveling to Machala city... I'm alone at home 
2900,0,Sentiment140, My foot's asleep! It won't wake up! Rawr.
2901,1,Sentiment140, My girlies are going to be here in approx. 3 - 3 1/2 hours.  Road Trip!!!!
2902,0,Sentiment140, my grandmother decided to pick me up with my mom. My car reeks.
2903,0,Sentiment140, my head hurts...!
2904,0,Sentiment140, My head really hurts!!!!!
2905,0,Sentiment140,#NAME?
2906,0,Sentiment140, my heart is breaking for my little monkey!
2907,1,Sentiment140, my hoodie came today! thank you @ChristopherDXS
2908,0,Sentiment140, my house needs to be cleaned and I don't even know where to begin!!
2909,0,Sentiment140, my jb cd didnt come today. :'(
2910,0,Sentiment140, my last post didn't work iphone would make me feel better about my exam #squarespace
2911,0,Sentiment140, my left side senses are not working water in my ears ! (
2912,0,Sentiment140, My little baby deer following me around in Dalaran says &quot;Unknown's Pet&quot; ... and then WoW crashed. I guess I should get up anyway...
2913,0,Sentiment140, My little man is looking less like a baby and more like a toddler every day  *tear*
2914,1,Sentiment140, MY MAN IS HOME 
2915,0,Sentiment140,"- my mario and yoshi tshirt is all dog hair covered, and i don't have a dog anymore... "
2916,0,Sentiment140, my mate now has sims 3 talk about trying to kill me 
2917,0,Sentiment140," my mom just offered me a klondike bar, and i'm not hungry, but i took it because it was a sign of friendship....not war...i'm sad now "
2918,1,Sentiment140, My mom likes Milow's version of Ayo Technology... It's a good thing she doesn't have a clue what it's about.
2919,0,Sentiment140," My moodswings, nobody's online, meh."
2920,0,Sentiment140, my mother left today. She is going back to Oklahoma. Never lived in another state without my mom. Its weird. I'm gonna miss her.
2921,0,Sentiment140, my mum called me crazy. OMG BRADIE WEBBBBBBBBBBBBBBBBBBBBBB
2922,0,Sentiment140," my mum doesn't learn her lesson, 4th time now shes got this basal cell cancer on her skin :'("
2923,0,Sentiment140, my mumS DRUNK  already
2924,1,Sentiment140, My new wallpaper is LxLight based! From Deathnote if you didn't know.... &gt;.&lt;&quot;
2925,0,Sentiment140, My Palm wouldn't connect to the laptop. ERRRRRRRR
2926,0,Sentiment140, My perfect work of art on my hand has smudged!  Poooeypoopoo..
2927,0,Sentiment140, my phone isn't working so I haven't been able to update my twitter all day   
2928,0,Sentiment140," My pic isn't right in Tweetdeck after all that trouble of getting that pic up, and few people will ever see it as it is meant to be seen"
2929,1,Sentiment140, my prom dress. please excuse the horrible lighting ! http://twitgoo.com/daus
2930,0,Sentiment140," my ribs hurt,had a gansta fight last night with kade,forgot about my ribs and we chest slamed hard!!!!"
2931,0,Sentiment140," My Scrivner update erased my old project files... and of course, I hadn't backed them up in awhile. Farewell writing! :/"
2932,0,Sentiment140, my shoot for popstar is cancelled  SHOOT! now what!?!?! ohh ik i get to see @mitchelmusso tonight at his concert tonight at 7! wooo(:
2933,0,Sentiment140, my shoulder hurts...
2934,1,Sentiment140, I love morning calls from my baby! Amazing way to start off my day&lt;3
2935,1,Sentiment140, i love my parents. they already bought me movie studio. and they are still getting me a camera. and they got me the t.swift tickets.
2936,1,Sentiment140, I LoVe SoUtH aMeRiCa (=
2937,1,Sentiment140, i love talking to people that i love
2938,0,Sentiment140," i love u bro. thanks for all the memories:saran wrap,burger king,chicharon,&quot;focker&quot;,rides home,our convo at milk,&quot;awww little!!&quot;,etc :/"
2939,1,Sentiment140, I love weddings! http://twitpic.com/6si1o
2940,0,Sentiment140, I love you
2941,0,Sentiment140, I love you so much
2942,1,Sentiment140, i love you!
2943,1,Sentiment140," i loved today, ohhh i missed the old group&lt;3 glad we're back!"
2944,0,Sentiment140, I 'm really disappointed my brother isn't coming 2day..2morrow he will come.......I hate myself when I misunderstand things
2945,1,Sentiment140, i made practically every biblical question in RE up
2946,0,Sentiment140, i might not walk and go to the dance. if you dont have all your books turn in you cant :'(
2947,0,Sentiment140, I might quit
2948,0,Sentiment140, i miss borris skippy from batemans bay. but i do love my sarah/charlie. sock slap/
2949,0,Sentiment140, i miss having that SOS lol oh well....someone else'll come along loll
2950,0,Sentiment140," i miss having tweets on my cell, i'm so out of the loop! fyi pythons are vertebrates also the guy on xkcd has some opinions on it"
2951,0,Sentiment140, I miss him already. I won't sleep tonight I know it
2952,0,Sentiment140, i miss him so much.
2953,0,Sentiment140, I miss JackB...my phone. JackBeef not Jack Bararkat. If I met him and he leaves..i would miss him but never met him probably never will.
2954,0,Sentiment140," I miss mi Hermana, Nelly. &lt;3 you sis!"
2955,1,Sentiment140, i miss my friend!
2956,0,Sentiment140, I miss my Megan already and I may or may not have already cried.
2957,0,Sentiment140, I miss my shawnie &amp; my baby.
2958,0,Sentiment140, i miss my sister i hope this week goes by fast!
2959,1,Sentiment140, i miss NM! awww. good times!
2960,0,Sentiment140, I miss u mum  So much. I wish u were here because u r the one I would be talking about Andrew right now   
